Starting
RTM: Yes
HLE: Yes
CLFLUSHOPT: No
CLWB: No
CLFLUSH cache line: 0x40
Ticks per second: 0x100
elapsed time is 100232
Finished
index is 0
index is 1
index is 2
index is 3
012,  100,        3066.36,    test_cache_behavior_2, run stride 40
012,  100,        2722.12,    test_cache_behavior_2, run stride 41
012,  100,        3154.12,    test_cache_behavior_2, run stride 42
012,  100,        3318.64,    test_cache_behavior_2, run stride 43
012,  100,        2966.84,    test_cache_behavior_2, run stride 44
012,  100,        2964.52,    test_cache_behavior_2, run stride 45
012,  100,        2459.32,    test_cache_behavior_2, run stride 46
012,  100,        2383.24,    test_cache_behavior_2, run stride 47
012,  100,        2475.92,    test_cache_behavior_2, run stride 48
012,  100,        2758.24,    test_cache_behavior_2, run stride 49
012,  100,        2618.92,    test_cache_behavior_2, run stride 50
012,  100,        2391.08,    test_cache_behavior_2, run stride 51
012,  100,        2390.36,    test_cache_behavior_2, run stride 52
012,  100,        2410.16,    test_cache_behavior_2, run stride 53
012,  100,        2548.44,    test_cache_behavior_2, run stride 54
012,  100,        2639.52,    test_cache_behavior_2, run stride 55
012,  100,        2958.76,    test_cache_behavior_2, run stride 56
012,  100,        2849.56,    test_cache_behavior_2, run stride 57
012,  100,        3079.96,    test_cache_behavior_2, run stride 58
012,  100,        2750.48,    test_cache_behavior_2, run stride 59
012,  100,        2911.72,    test_cache_behavior_2, run stride 60
012,  100,        2888.00,    test_cache_behavior_2, run stride 61
012,  100,        3146.56,    test_cache_behavior_2, run stride 62
012,  100,        3110.52,    test_cache_behavior_2, run stride 63
012,  100,        3753.08,    test_cache_behavior_2, run min 2383.240000 (47) max 3753.080000 (1)
016,    1,      108540.00,    test_cache_behavior_1, initialize first record of each page
016,  100,         318.16,    test_cache_behavior_1, walk list
016,  100,         450.16,    test_cache_behavior_1, walk list + prefetch next entry
016,  100,        2189.16,    test_cache_behavior_1, walk list + prefetch next entry + clflush after each write
016,  100,        2131.40,    test_cache_behavior_1, walk list + clflush after each write
016,  100,         663.44,    test_cache_behavior_1, walk list + sfence after each write
016,  100,         313.16,    test_cache_behavior_1, walk list + sfence after each run
016,  100,       17549.20,    test_cache_behavior_2, initialize all blocks
016,  100,        3334.08,    test_cache_behavior_2, run one cache line with fence at end
016,  100,        3748.76,    test_cache_behavior_2, run two cache lines with fence at end
016,  100,        4160.08,    test_cache_behavior_2, run four cache lines with fence at end
016,  100,        4762.36,    test_cache_behavior_2, run eight cache lines with fence at end
016,  100,        3983.88,    test_cache_behavior_2, run stride 1
016,  100,        3718.32,    test_cache_behavior_2, run stride 2
016,  100,        3894.96,    test_cache_behavior_2, run stride 3
016,  100,        3819.12,    test_cache_behavior_2, run stride 4
016,  100,        3782.76,    test_cache_behavior_2, run stride 5
016,  100,        3635.32,    test_cache_behavior_2, run stride 6
016,  100,        3855.60,    test_cache_behavior_2, run stride 7
016,  100,        3897.08,    test_cache_behavior_2, run stride 8
016,  100,        3973.96,    test_cache_behavior_2, run stride 9
016,  100,        3787.24,    test_cache_behavior_2, run stride 10
016,  100,        3658.28,    test_cache_behavior_2, run stride 11
016,  100,        4454.28,    test_cache_behavior_2, run stride 12
016,  100,        3942.80,    test_cache_behavior_2, run stride 13
016,  100,        3706.80,    test_cache_behavior_2, run stride 14
016,  100,        4202.08,    test_cache_behavior_2, run stride 15
016,  100,        3994.52,    test_cache_behavior_2, run stride 16
016,  100,        3863.08,    test_cache_behavior_2, run stride 17
016,  100,        4053.12,    test_cache_behavior_2, run stride 18
016,  100,        4020.96,    test_cache_behavior_2, run stride 19
016,  100,        3872.28,    test_cache_behavior_2, run stride 20
016,  100,        3578.80,    test_cache_behavior_2, run stride 21
016,  100,        4113.72,    test_cache_behavior_2, run stride 22
016,  100,        3836.24,    test_cache_behavior_2, run stride 23
016,  100,        3768.04,    test_cache_behavior_2, run stride 24
016,  100,        3610.56,    test_cache_behavior_2, run stride 25
016,  100,        3859.44,    test_cache_behavior_2, run stride 26
016,  100,        4450.58,    test_cache_behavior_2, run stride 27
016,  100,        5198.76,    test_cache_behavior_2, run stride 28
016,  100,        5136.60,    test_cache_behavior_2, run stride 29
016,  100,        5109.20,    test_cache_behavior_2, run stride 30
016,  100,        5198.16,    test_cache_behavior_2, run stride 31
016,  100,        5021.32,    test_cache_behavior_2, run stride 32
016,  100,        3971.53,    test_cache_behavior_2, run stride 33
016,  100,        4069.52,    test_cache_behavior_2, run stride 34
016,  100,        3777.36,    test_cache_behavior_2, run stride 35
016,  100,        4162.28,    test_cache_behavior_2, run stride 36
016,  100,        3738.24,    test_cache_behavior_2, run stride 37
016,  100,        3785.16,    test_cache_behavior_2, run stride 38
016,  100,        3880.64,    test_cache_behavior_2, run stride 39
016,  100,        3967.84,    test_cache_behavior_2, run stride 40
016,  100,        3930.96,    test_cache_behavior_2, run stride 41
016,  100,        4057.12,    test_cache_behavior_2, run stride 42
016,  100,        3733.84,    test_cache_behavior_2, run stride 43
016,  100,        4197.80,    test_cache_behavior_2, run stride 44
016,  100,        4090.68,    test_cache_behavior_2, run stride 45
016,  100,        4200.00,    test_cache_behavior_2, run stride 46
016,  100,        3852.68,    test_cache_behavior_2, run stride 47
016,  100,        4560.44,    test_cache_behavior_2, run stride 48
016,  100,        4061.28,    test_cache_behavior_2, run stride 49
016,  100,        3899.56,    test_cache_behavior_2, run stride 50
016,  100,        3946.40,    test_cache_behavior_2, run stride 51
016,  100,        3802.76,    test_cache_behavior_2, run stride 52
016,  100,        3738.72,    test_cache_behavior_2, run stride 53
016,  100,        4159.60,    test_cache_behavior_2, run stride 54
016,  100,        4009.28,    test_cache_behavior_2, run stride 55
016,  100,        3858.96,    test_cache_behavior_2, run stride 56
016,  100,        4312.96,    test_cache_behavior_2, run stride 57
016,  100,        4153.48,    test_cache_behavior_2, run stride 58
016,  100,        3708.96,    test_cache_behavior_2, run stride 59
016,  100,        4288.48,    test_cache_behavior_2, run stride 60
016,  100,        3841.52,    test_cache_behavior_2, run stride 61
016,  100,        3841.40,    test_cache_behavior_2, run stride 62
016,  100,        3956.40,    test_cache_behavior_2, run stride 63
016,  100,        5198.76,    test_cache_behavior_2, run min 3578.800000 (21) max 5198.760000 (28)
032,    1,      187692.00,    test_cache_behavior_1, initialize first record of each page
032,  100,         832.52,    test_cache_behavior_1, walk list
032,  100,        1174.24,    test_cache_behavior_1, walk list + prefetch next entry
032,  100,        5388.00,    test_cache_behavior_1, walk list + prefetch next entry + clflush after each write
032,  100,        4377.60,    test_cache_behavior_1, walk list + clflush after each write
032,  100,         923.76,    test_cache_behavior_1, walk list + sfence after each write
032,  100,         743.36,    test_cache_behavior_1, walk list + sfence after each run
032,  100,       29446.92,    test_cache_behavior_2, initialize all blocks
032,  100,        7566.60,    test_cache_behavior_2, run one cache line with fence at end
032,  100,        7122.08,    test_cache_behavior_2, run two cache lines with fence at end
032,  100,        7754.36,    test_cache_behavior_2, run four cache lines with fence at end
032,  100,        8751.60,    test_cache_behavior_2, run eight cache lines with fence at end
032,  100,        7294.36,    test_cache_behavior_2, run stride 1
032,  100,        7385.24,    test_cache_behavior_2, run stride 2
032,  100,        7772.60,    test_cache_behavior_2, run stride 3
032,  100,        7158.04,    test_cache_behavior_2, run stride 4
032,  100,        7648.60,    test_cache_behavior_2, run stride 5
032,  100,        7228.52,    test_cache_behavior_2, run stride 6
032,  100,        6990.80,    test_cache_behavior_2, run stride 7
032,  100,        7301.76,    test_cache_behavior_2, run stride 8
032,  100,        7175.44,    test_cache_behavior_2, run stride 9
032,  100,        7247.64,    test_cache_behavior_2, run stride 10
032,  100,        7641.44,    test_cache_behavior_2, run stride 11
032,  100,        7100.52,    test_cache_behavior_2, run stride 12
032,  100,        7095.80,    test_cache_behavior_2, run stride 13
032,  100,        7974.48,    test_cache_behavior_2, run stride 14
032,  100,        7304.48,    test_cache_behavior_2, run stride 15
032,  100,        7383.68,    test_cache_behavior_2, run stride 16
032,  100,        7340.36,    test_cache_behavior_2, run stride 17
032,  100,        7222.92,    test_cache_behavior_2, run stride 18
032,  100,        7349.36,    test_cache_behavior_2, run stride 19
032,  100,        7231.92,    test_cache_behavior_2, run stride 20
032,  100,        7043.96,    test_cache_behavior_2, run stride 21
032,  100,        7241.92,    test_cache_behavior_2, run stride 22
032,  100,        7194.16,    test_cache_behavior_2, run stride 23
032,  100,        7171.16,    test_cache_behavior_2, run stride 24
032,  100,        7563.44,    test_cache_behavior_2, run stride 25
032,  100,        7262.64,    test_cache_behavior_2, run stride 26
032,  100,        7139.40,    test_cache_behavior_2, run stride 27
032,  100,        8091.76,    test_cache_behavior_2, run stride 28
032,  100,        7312.48,    test_cache_behavior_2, run stride 29
032,  100,        7256.48,    test_cache_behavior_2, run stride 30
032,  100,        7524.56,    test_cache_behavior_2, run stride 31
032,  100,        7086.04,    test_cache_behavior_2, run stride 32
032,  100,        7078.92,    test_cache_behavior_2, run stride 33
032,  100,        7559.68,    test_cache_behavior_2, run stride 34
032,  100,        7454.60,    test_cache_behavior_2, run stride 35
032,  100,        7118.36,    test_cache_behavior_2, run stride 36
032,  100,        7342.16,    test_cache_behavior_2, run stride 37
032,  100,        7228.32,    test_cache_behavior_2, run stride 38
032,  100,        7858.24,    test_cache_behavior_2, run stride 39
032,  100,        7940.44,    test_cache_behavior_2, run stride 40
032,  100,        7328.24,    test_cache_behavior_2, run stride 41
032,  100,        7080.64,    test_cache_behavior_2, run stride 42
032,  100,        7488.40,    test_cache_behavior_2, run stride 43
032,  100,        7355.76,    test_cache_behavior_2, run stride 44
032,  100,        7277.16,    test_cache_behavior_2, run stride 45
032,  100,        7616.72,    test_cache_behavior_2, run stride 46
032,  100,        7189.64,    test_cache_behavior_2, run stride 47
032,  100,        7198.20,    test_cache_behavior_2, run stride 48
032,  100,        7384.72,    test_cache_behavior_2, run stride 49
032,  100,        7191.00,    test_cache_behavior_2, run stride 50
032,  100,        7422.96,    test_cache_behavior_2, run stride 51
032,  100,        7678.96,    test_cache_behavior_2, run stride 52
032,  100,        7220.80,    test_cache_behavior_2, run stride 53
032,  100,        7241.44,    test_cache_behavior_2, run stride 54
032,  100,        7464.60,    test_cache_behavior_2, run stride 55
032,  100,        7219.44,    test_cache_behavior_2, run stride 56
032,  100,        7126.60,    test_cache_behavior_2, run stride 57
032,  100,        7135.32,    test_cache_behavior_2, run stride 58
032,  100,        7294.40,    test_cache_behavior_2, run stride 59
032,  100,        7093.52,    test_cache_behavior_2, run stride 60
032,  100,        7048.60,    test_cache_behavior_2, run stride 61
032,  100,        7031.60,    test_cache_behavior_2, run stride 62
032,  100,        7193.84,    test_cache_behavior_2, run stride 63
032,  100,        8091.76,    test_cache_behavior_2, run min 6990.800000 (7) max 8091.760000 (28)
064,    1,      363556.00,    test_cache_behavior_1, initialize first record of each page
064,  100,        2491.68,    test_cache_behavior_1, walk list
064,  100,        3078.04,    test_cache_behavior_1, walk list + prefetch next entry
064,  100,       10870.76,    test_cache_behavior_1, walk list + prefetch next entry + clflush after each write
064,  100,       10630.00,    test_cache_behavior_1, walk list + clflush after each write
064,  100,        2527.20,    test_cache_behavior_1, walk list + sfence after each write
064,  100,        2204.12,    test_cache_behavior_1, walk list + sfence after each run
064,  100,       60825.16,    test_cache_behavior_2, initialize all blocks
064,  100,       14129.84,    test_cache_behavior_2, run one cache line with fence at end
064,  100,       14071.80,    test_cache_behavior_2, run two cache lines with fence at end
064,  100,       14638.36,    test_cache_behavior_2, run four cache lines with fence at end
064,  100,       15413.20,    test_cache_behavior_2, run eight cache lines with fence at end
064,  100,       14648.84,    test_cache_behavior_2, run stride 1
064,  100,       14149.96,    test_cache_behavior_2, run stride 2
064,  100,       14364.76,    test_cache_behavior_2, run stride 3
064,  100,       14611.56,    test_cache_behavior_2, run stride 4
064,  100,       14005.88,    test_cache_behavior_2, run stride 5
064,  100,       14296.72,    test_cache_behavior_2, run stride 6
064,  100,       14496.60,    test_cache_behavior_2, run stride 7
064,  100,       15213.64,    test_cache_behavior_2, run stride 8
064,  100,       14858.52,    test_cache_behavior_2, run stride 9
064,  100,       14379.84,    test_cache_behavior_2, run stride 10
064,  100,       14204.40,    test_cache_behavior_2, run stride 11
064,  100,       14076.72,    test_cache_behavior_2, run stride 12
064,  100,       14272.40,    test_cache_behavior_2, run stride 13
064,  100,       13923.80,    test_cache_behavior_2, run stride 14
064,  100,       13907.32,    test_cache_behavior_2, run stride 15
064,  100,       14189.80,    test_cache_behavior_2, run stride 16
064,  100,       14029.84,    test_cache_behavior_2, run stride 17
064,  100,       14302.72,    test_cache_behavior_2, run stride 18
064,  100,       14491.60,    test_cache_behavior_2, run stride 19
064,  100,       14205.76,    test_cache_behavior_2, run stride 20
064,  100,       13920.72,    test_cache_behavior_2, run stride 21
064,  100,       14053.68,    test_cache_behavior_2, run stride 22
064,  100,       13929.16,    test_cache_behavior_2, run stride 23
064,  100,       13825.84,    test_cache_behavior_2, run stride 24
064,  100,       14205.32,    test_cache_behavior_2, run stride 25
064,  100,       13715.20,    test_cache_behavior_2, run stride 26
064,  100,       13952.00,    test_cache_behavior_2, run stride 27
064,  100,       13674.56,    test_cache_behavior_2, run stride 28
064,  100,       13786.00,    test_cache_behavior_2, run stride 29
064,  100,       14144.56,    test_cache_behavior_2, run stride 30
064,  100,       13729.48,    test_cache_behavior_2, run stride 31
064,  100,       13907.80,    test_cache_behavior_2, run stride 32
064,  100,       14224.56,    test_cache_behavior_2, run stride 33
064,  100,       14322.96,    test_cache_behavior_2, run stride 34
064,  100,       13744.04,    test_cache_behavior_2, run stride 35
064,  100,       14505.16,    test_cache_behavior_2, run stride 36
064,  100,       13937.00,    test_cache_behavior_2, run stride 37
064,  100,       14226.80,    test_cache_behavior_2, run stride 38
064,  100,       14481.44,    test_cache_behavior_2, run stride 39
064,  100,       13993.40,    test_cache_behavior_2, run stride 40
064,  100,       13919.36,    test_cache_behavior_2, run stride 41
064,  100,       14334.60,    test_cache_behavior_2, run stride 42
064,  100,       14420.88,    test_cache_behavior_2, run stride 43
064,  100,       14184.60,    test_cache_behavior_2, run stride 44
064,  100,       14466.28,    test_cache_behavior_2, run stride 45
064,  100,       14470.92,    test_cache_behavior_2, run stride 46
064,  100,       13902.20,    test_cache_behavior_2, run stride 47
064,  100,       13922.68,    test_cache_behavior_2, run stride 48
064,  100,       13837.40,    test_cache_behavior_2, run stride 49
064,  100,       13902.64,    test_cache_behavior_2, run stride 50
064,  100,       14077.84,    test_cache_behavior_2, run stride 51
064,  100,       13845.72,    test_cache_behavior_2, run stride 52
064,  100,       13798.00,    test_cache_behavior_2, run stride 53
064,  100,       14206.64,    test_cache_behavior_2, run stride 54
064,  100,       14338.08,    test_cache_behavior_2, run stride 55
064,  100,       14168.40,    test_cache_behavior_2, run stride 56
064,  100,       13946.16,    test_cache_behavior_2, run stride 57
064,  100,       13729.08,    test_cache_behavior_2, run stride 58
064,  100,       13854.24,    test_cache_behavior_2, run stride 59
064,  100,       13869.76,    test_cache_behavior_2, run stride 60
